DEVTYPE_Academia,DEVTYPE_BackEnd,DEVTYPE_Blockchain,DEVTYPE_DataScienceAndAI,DEVTYPE_DevSupport,DEVTYPE_ExecutiveManagement,DEVTYPE_FrontEnd,DEVTYPE_FullStack,DEVTYPE_Management,DEVTYPE_Native,DEVTYPE_ResearchAndDevelopment,age,ai_sent,ai_threat,comp_usd,country,ed_level,home_gni,org_size,per_gni,remote_work,years_code_pre_pro
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,91987.0,finland,5,51710.0,4,1.78,1,2.0
False,False,False,False,True,False,False,False,False,False,False,3,0,-1.0,110000.0,united states,5,83660.0,3,1.31,2,4.0
False,False,False,False,False,False,True,False,False,False,False,1,0,1.0,12057.6,poland,3,21560.0,2,0.56,0,9.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,36540.0,romania,5,17600.0,6,2.08,2,3.0
False,False,False,False,False,False,False,False,False,True,False,2,2,0.0,73000.0,united states,6,83660.0,8,0.87,1,7.0
False,False,False,False,False,False,True,False,False,False,False,6,2,-1.0,300000.0,united states,6,83660.0,3,3.59,2,3.0
False,False,False,False,False,False,False,False,False,True,False,3,0,0.0,119042.0,germany,6,54960.0,4,2.17,1,9.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,105000.0,united states,6,83660.0,4,1.26,1,4.0
False,False,False,False,True,False,False,False,False,False,False,3,2,-1.0,57356.6,spain,3,33410.0,4,1.72,2,4.0
True,False,False,False,False,False,False,False,False,False,False,2,2,-1.0,60000.0,united states,7,83660.0,1,0.72,1,4.0
False,False,False,False,False,False,False,False,True,False,False,4,2,-1.0,146981.5,united kingdom of great britain and northern ireland,7,48610.0,5,3.02,0,5.0
False,False,False,False,False,False,False,False,False,False,True,5,2,-1.0,91250.0,canada,6,53340.0,2,1.71,2,12.0
False,False,False,False,False,False,True,False,False,False,False,4,2,-1.0,57000.0,colombia,6,7040.0,4,8.1,2,0.0
False,False,False,True,False,False,False,False,False,False,False,3,-2,0.0,175000.0,united states,6,83660.0,8,2.09,2,2.0
False,False,False,False,False,False,False,False,True,False,False,3,2,-1.0,45705.0,turkey,5,13150.0,1,3.48,1,4.0
False,False,False,False,False,False,True,False,False,False,False,3,1,0.0,108220.0,france,3,45180.0,2,2.4,2,4.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,65000.0,united states,5,83660.0,2,0.78,0,3.0
False,False,False,False,True,False,False,False,False,False,False,2,2,-1.0,67096.4,netherlands,6,62840.0,1,1.07,1,5.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,8431.8,russian federation,3,15320.0,1,0.55,2,4.0
False,True,False,False,False,False,False,False,False,False,False,5,1,-1.0,82810.0,sweden,1,58820.0,3,1.41,1,0.0
False,False,False,False,False,False,False,True,False,False,False,2,0,-1.0,23550.49,united arab emirates,5,49500.0,3,0.48,0,2.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,300000.0,united states,5,83660.0,8,3.59,1,10.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,75000.0,united states,5,83660.0,8,0.9,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,80082.8,netherlands,3,62840.0,4,1.27,1,0.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,119042.0,ireland,6,77920.0,5,1.53,2,4.0
False,False,False,False,False,False,True,False,False,False,False,2,-1,-1.0,130000.0,united states,5,83660.0,2,1.55,2,3.0
False,False,False,False,False,False,False,False,True,False,False,2,1,-1.0,280000.0,united states,4,83660.0,4,3.35,1,8.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,125000.0,united states,7,83660.0,4,1.49,1,4.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,32430.0,russian federation,6,15320.0,8,2.12,1,5.0
False,False,False,False,False,False,False,False,False,False,True,3,2,1.0,500000.0,united states,5,83660.0,6,5.98,2,4.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,20120.4,brazil,5,9950.0,3,2.02,1,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,93150.0,brazil,5,9950.0,2,9.36,2,2.0
False,False,False,True,False,False,False,False,False,False,False,2,1,1.0,106000.0,united states,6,83660.0,3,1.27,1,3.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,155000.0,united states,5,83660.0,3,1.85,2,4.0
False,False,False,False,False,False,False,False,False,True,False,3,0,-1.0,190000.0,united states,3,83660.0,2,2.27,2,11.0
False,False,False,False,False,False,False,False,True,False,False,4,2,-1.0,189210.0,israel,5,52940.0,8,3.57,1,11.0
False,False,False,False,False,False,False,False,True,False,False,3,2,-1.0,225000.0,united states,3,83660.0,4,2.69,2,1.0
False,True,False,False,False,False,False,False,False,False,False,3,1,0.0,108220.0,croatia,6,22080.0,1,4.9,2,5.0
False,False,False,False,False,False,True,False,False,False,False,3,0,1.0,90432.0,poland,5,21560.0,3,4.19,2,0.0
False,False,False,False,False,False,False,False,False,True,False,4,0,-1.0,270300.0,israel,3,52940.0,0,5.11,1,1.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,115200.0,united states,5,83660.0,4,1.38,2,5.0
False,False,False,True,False,False,False,False,False,False,False,2,1,-1.0,50240.0,poland,3,21560.0,3,2.33,1,0.0
False,False,False,False,False,False,False,False,False,True,False,1,0,-1.0,15119.44,mexico,3,12800.0,2,1.18,1,3.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,200000.0,united states,4,83660.0,5,2.39,2,0.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,43650.0,philippines,5,4470.0,4,9.77,2,4.0
False,False,False,False,False,False,False,False,False,True,False,3,1,-1.0,195000.0,united states,3,83660.0,4,2.33,1,2.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,200000.0,united states,5,83660.0,4,2.39,2,3.0
False,False,False,False,False,False,True,False,False,False,False,3,1,0.0,205000.0,united states,5,83660.0,4,2.45,1,5.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,168000.0,united states,6,83660.0,7,2.01,1,7.0
False,False,False,True,False,False,False,False,False,False,False,3,1,-1.0,113150.0,canada,6,53340.0,6,2.12,1,5.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,74095.0,canada,5,53340.0,3,1.39,1,4.0
False,False,False,True,False,False,False,False,False,False,False,1,2,1.0,8365.0,india,5,2650.0,4,3.16,1,2.0
False,False,False,False,False,False,True,False,False,False,False,3,-1,1.0,151000.0,united states,5,83660.0,4,1.8,2,7.0
False,True,False,False,False,False,False,False,False,False,False,4,2,1.0,91413.0,denmark,1,73790.0,7,1.24,1,10.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,70000.0,united states,5,83660.0,6,0.84,2,6.0
False,False,True,False,False,False,False,False,False,False,False,2,1,-1.0,211000.0,united states,5,83660.0,3,2.52,2,6.0
False,False,False,False,False,False,False,True,False,False,False,2,2,-1.0,29760.5,spain,5,33410.0,4,0.89,2,1.0
False,True,False,False,False,False,False,False,False,False,False,4,1,0.0,132447.0,israel,6,52940.0,7,2.5,0,1.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,400000.0,united states,6,83660.0,6,4.78,1,2.0
False,False,False,False,False,False,False,True,False,False,False,3,1,1.0,1673.0,india,3,2650.0,5,0.63,1,0.0
False,False,False,False,False,False,False,True,False,False,False,2,1,0.0,260000.0,united states,5,83660.0,6,3.11,2,4.0
False,False,False,False,False,False,False,False,False,True,False,2,1,0.0,46751.04,germany,3,54960.0,1,0.85,2,6.0
False,False,False,False,False,False,False,False,True,False,False,3,1,-1.0,185000.0,united states,5,83660.0,2,2.21,2,8.0
False,True,False,False,False,False,False,False,False,False,False,4,0,-1.0,109500.0,united states,4,83660.0,4,1.31,2,5.0
False,False,False,False,True,False,False,False,False,False,False,2,1,1.0,85000.0,united states,3,83660.0,3,1.02,0,4.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,140000.0,united states,6,83660.0,3,1.67,0,1.0
False,False,False,False,False,False,False,False,False,True,False,3,0,0.0,255620.0,united kingdom of great britain and northern ireland,6,48610.0,7,5.26,1,4.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,325000.0,united states,5,83660.0,8,3.88,2,5.0
False,False,False,False,False,False,False,False,False,True,False,5,0,0.0,120000.0,united states,3,83660.0,0,1.43,2,6.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,30301.6,greece,5,23030.0,3,1.32,2,10.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,72000.0,argentina,5,13440.0,3,5.36,2,13.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,105600.0,united states,5,83660.0,7,1.26,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,70000.0,united states,3,83660.0,3,0.84,2,7.0
False,True,False,False,False,False,False,False,False,False,False,2,0,0.0,189000.0,united states,5,83660.0,4,2.26,2,6.0
False,False,False,False,False,False,False,False,True,False,False,4,2,-1.0,175000.0,united states,5,83660.0,1,2.09,2,0.0
False,True,False,False,False,False,False,False,False,False,False,4,0,-1.0,89467.0,united kingdom of great britain and northern ireland,5,48610.0,8,1.84,1,14.0
False,True,False,False,False,False,False,False,False,False,False,2,2,0.0,156919.0,portugal,5,26620.0,4,5.89,2,6.0
False,False,False,False,False,False,False,False,False,True,False,6,1,-1.0,140000.0,united states,5,83660.0,6,1.67,2,1.0
False,False,False,False,False,False,False,False,True,False,False,3,0,-1.0,46534.6,italy,1,38290.0,3,1.22,2,5.0
False,True,False,False,False,False,False,False,False,False,False,3,0,0.0,43288.0,portugal,5,26620.0,4,1.63,1,5.0
False,False,False,False,False,False,True,False,False,False,False,2,-1,0.0,57514.5,united kingdom of great britain and northern ireland,3,48610.0,3,1.18,2,1.0
False,False,False,False,False,False,False,False,False,True,False,5,1,-1.0,130590.0,denmark,6,73790.0,3,1.77,0,5.0
False,False,False,False,False,False,False,False,True,False,False,3,0,-1.0,170000.0,united states,5,83660.0,2,2.03,2,4.0
False,True,False,False,False,False,False,False,False,False,False,3,0,0.0,77918.4,netherlands,6,62840.0,3,1.24,1,3.0
False,False,False,False,False,False,False,False,True,False,False,4,0,0.0,200000.0,united states,3,83660.0,8,2.39,1,0.0
False,False,False,False,False,False,False,False,False,True,False,3,1,-1.0,52536.0,malaysia,6,11670.0,1,4.5,2,0.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,54985.84,sweden,3,58820.0,4,0.93,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,6860.0,mexico,5,12800.0,3,0.54,0,5.0
False,False,False,True,False,False,False,False,False,False,False,3,1,-1.0,170000.0,united states,5,83660.0,2,2.03,2,0.0
False,False,False,False,False,False,True,False,False,False,False,4,1,1.0,115000.0,united states,5,83660.0,3,1.37,2,2.0
False,False,False,False,True,False,False,False,False,False,False,3,2,-1.0,200000.0,united states,7,83660.0,4,2.39,2,13.0
False,False,False,False,False,False,True,False,False,False,False,4,2,-1.0,89000.0,united states,4,83660.0,4,1.06,2,3.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,52273.92,united arab emirates,6,49500.0,1,1.06,0,4.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,76650.0,canada,5,53340.0,3,1.44,1,3.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,3585.0,india,5,2650.0,3,1.35,0,4.0
False,False,False,False,False,False,True,False,False,False,False,2,-1,-1.0,62767.6,france,5,45180.0,4,1.39,0,3.0
False,False,False,False,False,False,False,False,True,False,False,4,1,-1.0,87000.0,united states,3,83660.0,4,1.04,0,1.0
False,False,False,True,False,False,False,False,False,False,False,3,2,-1.0,126531.9,united kingdom of great britain and northern ireland,6,48610.0,2,2.6,1,9.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,108220.0,netherlands,6,62840.0,3,1.72,1,7.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,66014.2,germany,5,54960.0,5,1.2,1,7.0
False,False,False,False,False,False,True,False,False,False,False,5,-1,-1.0,280000.0,canada,5,53340.0,3,5.25,2,2.0
False,False,False,False,False,False,True,False,False,False,False,3,0,0.0,83329.4,germany,6,54960.0,6,1.52,1,1.0
False,False,False,True,False,False,False,False,False,False,False,2,0,-1.0,236500.0,united states,5,83660.0,4,2.83,2,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,285000.0,united states,5,83660.0,6,3.41,1,2.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,108120.0,israel,6,52940.0,6,2.04,1,6.0
False,False,False,False,False,False,True,False,False,False,False,4,2,-1.0,98550.0,canada,5,53340.0,0,1.85,2,18.0
False,False,False,False,False,False,False,False,False,True,False,1,0,-1.0,38343.0,united kingdom of great britain and northern ireland,6,48610.0,2,0.79,0,9.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,150000.0,united states,6,83660.0,1,1.79,1,2.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,48180.0,canada,3,53340.0,2,0.9,1,11.0
False,False,False,True,False,False,False,False,False,False,False,3,1,1.0,113150.0,canada,6,53340.0,1,2.12,2,5.0
False,False,False,False,False,False,False,False,True,False,False,4,1,-1.0,97398.0,france,6,45180.0,7,2.16,1,5.0
False,False,False,False,False,False,False,False,False,True,False,4,1,0.0,220000.0,united states,7,83660.0,8,2.63,1,0.0
False,False,False,False,False,False,True,False,False,False,False,3,0,1.0,125000.0,united states,3,83660.0,4,1.49,1,2.0
False,False,False,False,False,False,False,False,True,False,False,2,1,-1.0,175000.0,united states,6,83660.0,8,2.09,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,140000.0,united states,4,83660.0,4,1.67,2,2.0
False,False,False,False,False,False,True,False,False,False,False,1,2,-1.0,120000.0,united states,3,83660.0,1,1.43,2,2.0
False,False,False,False,False,False,False,False,False,True,False,2,2,0.0,86576.0,austria,6,54160.0,0,1.6,1,0.0
False,False,False,False,False,False,False,False,True,False,False,4,0,-1.0,275000.0,united states,5,83660.0,3,3.29,1,6.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,13515.0,israel,5,52940.0,1,0.26,2,4.0
False,False,False,False,False,False,True,False,False,False,False,4,2,0.0,15000.0,kazakhstan,5,12150.0,8,1.23,2,1.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,117000.0,united states,3,83660.0,3,1.4,2,0.0
False,False,False,False,False,False,False,False,False,True,False,3,1,-1.0,94900.0,canada,6,53340.0,8,1.78,2,8.0
False,True,False,False,False,False,False,False,False,False,False,3,-1,-1.0,69260.8,slovakia,3,23900.0,4,2.9,2,8.0
False,True,False,False,False,False,False,False,False,False,False,1,0,-1.0,60000.0,united states,2,83660.0,3,0.72,0,3.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,70343.0,belgium,5,54840.0,3,1.28,1,10.0
False,True,False,False,False,False,False,False,False,False,False,1,1,-1.0,47388.0,czech republic,1,29140.0,2,1.63,2,4.0
False,True,False,False,False,False,False,False,False,False,False,1,1,-1.0,90000.0,united states,5,83660.0,4,1.08,2,4.0
False,True,False,False,False,False,False,False,False,False,False,1,2,-1.0,85000.0,united states,4,83660.0,4,1.02,1,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,85000.0,united states,3,83660.0,7,1.02,0,3.0
False,False,False,False,False,False,True,False,False,False,False,3,-1,0.0,86576.0,germany,6,54960.0,4,1.58,2,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,44370.2,germany,4,54960.0,2,0.81,1,10.0
False,False,False,False,False,False,False,False,True,False,False,6,1,-1.0,93301.3,united kingdom of great britain and northern ireland,5,48610.0,8,1.92,1,9.0
False,False,False,False,False,False,False,True,False,False,False,1,1,-1.0,104000.0,united states,5,83660.0,4,1.24,1,2.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,130000.0,united states,5,83660.0,6,1.55,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,43288.0,slovenia,3,31640.0,1,1.37,1,12.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,148000.0,united states,5,83660.0,4,1.77,2,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,88000.0,united states,5,83660.0,3,1.05,1,10.0
False,True,False,False,False,False,False,False,False,False,False,1,-1,-1.0,183000.0,united states,6,83660.0,8,2.19,1,10.0
False,True,False,False,False,False,False,False,False,False,False,3,-1,0.0,72507.4,spain,6,33410.0,4,2.17,2,5.0
False,False,False,False,False,False,True,False,False,False,False,1,2,-1.0,33245.18,germany,1,54960.0,3,0.6,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,150000.0,united states,5,83660.0,1,1.79,2,4.0
False,False,False,True,False,False,False,False,False,False,False,3,1,-1.0,81165.0,germany,6,54960.0,7,1.48,2,6.0
False,False,False,False,True,False,False,False,False,False,False,3,-2,-1.0,194400.0,united states,5,83660.0,3,2.32,1,10.0
False,False,False,False,False,False,True,False,False,False,False,4,2,-1.0,80000.0,mexico,5,12800.0,1,6.25,2,5.0
True,False,False,False,False,False,False,False,False,False,False,2,1,-1.0,20440.0,canada,5,53340.0,8,0.38,0,0.0
False,False,False,False,False,False,False,False,True,False,False,2,1,-1.0,26611.2,iran,6,4660.0,4,5.71,0,7.0
False,False,False,False,True,False,False,False,False,False,False,4,1,-1.0,71926.4,sweden,6,58820.0,4,1.22,1,0.0
False,True,False,False,False,False,False,False,False,False,False,3,-1,-1.0,43288.0,france,5,45180.0,6,0.96,2,3.0
